epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,3356.83,1.11199,1.98897,1.11286,0.87215,0.75593,0.79332,0.53191,1.17776,1.75367,1.15557,0.00077975,0.00077975,0.00077975
40,3438.55,1.09014,1.93318,1.0922,0.87679,0.77901,0.80725,0.5561,1.08515,1.68654,1.09049,0.000767375,0.000767375,0.000767375
41,3533.56,1.11447,1.95641,1.11495,0.6955,0.77956,0.77877,0.52749,1.2078,1.75645,1.15199,0.000755,0.000755,0.000755
42,3631.69,1.0967,1.8678,1.11059,0.79552,0.81691,0.83418,0.58276,1.071,1.66703,1.07922,0.000742625,0.000742625,0.000742625
43,3699.25,1.12915,1.87606,1.11627,0.71939,0.83267,0.83946,0.59437,1.09903,1.62581,1.0945,0.00073025,0.00073025,0.00073025
44,3760.84,1.11488,1.97782,1.11457,0.74065,0.7857,0.80019,0.56857,1.15408,1.71596,1.11667,0.000717875,0.000717875,0.000717875
45,3860.47,1.08237,1.87486,1.09732,0.76275,0.76904,0.80193,0.57032,1.07105,1.6444,1.08349,0.0007055,0.0007055,0.0007055
46,3930.29,1.11213,1.81464,1.11193,0.78254,0.72981,0.78133,0.54451,1.12085,1.75378,1.11137,0.000693125,0.000693125,0.000693125
47,4002.97,1.09224,1.86134,1.10937,0.70673,0.81005,0.82511,0.581,1.06346,1.59264,1.08388,0.00068075,0.00068075,0.00068075
48,4080.24,1.08364,1.89294,1.10058,0.78706,0.83022,0.85856,0.59475,1.11813,1.60758,1.10346,0.000668375,0.000668375,0.000668375
49,4155.73,1.08276,1.82805,1.09949,0.85633,0.81316,0.85419,0.59834,1.09695,1.66563,1.09164,0.000656,0.000656,0.000656
50,4256,1.0802,1.79695,1.09288,0.75462,0.87806,0.8709,0.58679,1.12935,1.60182,1.10254,0.000643625,0.000643625,0.000643625
51,4367.05,1.08076,1.76406,1.08691,0.90504,0.75027,0.8452,0.59202,1.10416,1.55827,1.089,0.00063125,0.00063125,0.00063125
52,4461.31,1.05487,1.69848,1.08511,0.76752,0.87122,0.8365,0.57435,1.13341,1.59805,1.10382,0.000618875,0.000618875,0.000618875
53,4548.18,1.04455,1.73458,1.08306,0.73512,0.83985,0.8316,0.57552,1.11047,1.59486,1.09426,0.0006065,0.0006065,0.0006065
54,4654.39,1.07299,1.67889,1.11474,0.87132,0.86466,0.90064,0.63103,1.12322,1.66568,1.10152,0.000594125,0.000594125,0.000594125
55,4775.55,1.0691,1.77256,1.10801,0.87228,0.83389,0.8681,0.60565,1.11541,1.5357,1.10682,0.00058175,0.00058175,0.00058175
56,4840.53,1.04456,1.70975,1.08897,0.88436,0.84364,0.8665,0.60193,1.08445,1.51419,1.09351,0.000569375,0.000569375,0.000569375
57,4938.03,1.04587,1.79197,1.08395,0.74277,0.80539,0.80512,0.55732,1.09358,1.59515,1.08814,0.000557,0.000557,0.000557
58,5026.01,1.06596,1.74117,1.10552,0.77524,0.77221,0.80386,0.54805,1.14619,1.78533,1.10665,0.000544625,0.000544625,0.000544625
59,5104.23,1.08953,1.69078,1.10393,0.78252,0.83249,0.85345,0.5976,1.12965,1.62224,1.09784,0.00053225,0.00053225,0.00053225
60,5198.96,1.04796,1.56176,1.07722,0.85864,0.86647,0.89032,0.62325,1.12716,1.5911,1.0965,0.000519875,0.000519875,0.000519875
61,5278.65,1.09147,1.69152,1.10359,0.81167,0.81917,0.84136,0.59613,1.11556,1.60331,1.09237,0.0005075,0.0005075,0.0005075
62,5356.88,1.06021,1.68625,1.08911,0.75137,0.84518,0.82626,0.58555,1.08425,1.67987,1.07374,0.000495125,0.000495125,0.000495125
63,5444.96,1.02919,1.59011,1.06473,0.77772,0.81469,0.83079,0.58165,1.11451,1.73248,1.0916,0.00048275,0.00048275,0.00048275
64,5508.6,1.08221,1.59964,1.10487,0.89671,0.82991,0.89511,0.62727,1.07672,1.64011,1.07496,0.000470375,0.000470375,0.000470375
65,5576.9,1.03306,1.55364,1.07915,0.85714,0.80617,0.86829,0.61299,1.09782,1.66722,1.09272,0.000458,0.000458,0.000458
66,5655.54,1.07439,1.60242,1.09716,0.76108,0.86836,0.84453,0.59469,1.09938,1.58229,1.08826,0.000445625,0.000445625,0.000445625
67,5732.43,1.04838,1.58237,1.08586,0.85951,0.86422,0.90601,0.6282,1.08641,1.52456,1.08422,0.00043325,0.00043325,0.00043325
68,5799.71,1.07065,1.60256,1.09954,0.78919,0.80072,0.83631,0.58225,1.12371,1.75464,1.10381,0.000420875,0.000420875,0.000420875
69,5920.98,1.02477,1.53483,1.06802,0.86772,0.78784,0.86468,0.6151,1.07459,1.65939,1.08659,0.0004085,0.0004085,0.0004085
70,6005.55,1.02606,1.48111,1.07565,0.8518,0.72703,0.8466,0.60008,1.07763,1.64042,1.09114,0.000396125,0.000396125,0.000396125
71,6100.89,1.03486,1.55268,1.07815,0.85127,0.79873,0.85363,0.60401,1.08636,1.64985,1.08733,0.00038375,0.00038375,0.00038375
72,6175.93,1.00066,1.5238,1.06922,0.82609,0.89904,0.89707,0.62444,1.06503,1.57019,1.07624,0.000371375,0.000371375,0.000371375
73,6280.68,1.01082,1.48537,1.07813,0.87683,0.82751,0.87098,0.61287,1.06963,1.59553,1.08347,0.000359,0.000359,0.000359
74,6390.47,1.00766,1.44909,1.06843,0.78631,0.87497,0.89418,0.62376,1.09842,1.64338,1.09788,0.000346625,0.000346625,0.000346625
