epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,9972.43,1.23116,2.39231,1.52223,0.87314,0.69675,0.75116,0.51084,1.19837,2.20357,1.67526,0.00102725,0.00102725,0.00102725
20,10489.2,1.24989,2.27334,1.54697,0.89486,0.6812,0.7434,0.46187,1.38157,2.50717,1.93043,0.00101488,0.00101488,0.00101488
21,11014.8,1.27825,2.42182,1.56131,0.91867,0.70067,0.799,0.53974,1.16374,1.90762,1.67732,0.0010025,0.0010025,0.0010025
22,11517.6,1.22658,2.26234,1.49748,0.90611,0.70895,0.76537,0.49417,1.2708,1.93628,1.80193,0.000990125,0.000990125,0.000990125
23,12027.4,1.22839,2.30519,1.52916,0.88266,0.72521,0.74505,0.48435,1.24667,2.03083,1.74998,0.00097775,0.00097775,0.00097775
24,12517.1,1.2124,2.30163,1.48612,0.8704,0.68524,0.80101,0.46563,1.57745,2.81699,2.19562,0.000965375,0.000965375,0.000965375
25,13035.2,1.22507,2.26278,1.5225,0.81736,0.77818,0.78538,0.5283,1.17022,2.04379,1.66937,0.000953,0.000953,0.000953
26,13534,1.22127,2.17884,1.51541,0.91146,0.67661,0.79352,0.49303,1.40229,2.05401,1.93642,0.000940625,0.000940625,0.000940625
27,14029.6,1.20788,2.24668,1.46341,0.90363,0.70813,0.78194,0.52892,1.11902,1.84369,1.62309,0.00092825,0.00092825,0.00092825
28,14499.9,1.19577,2.2785,1.4737,0.92708,0.68711,0.80111,0.55566,1.09639,1.93249,1.5853,0.000915875,0.000915875,0.000915875
29,15022.5,1.18729,2.2087,1.47341,0.88364,0.70861,0.76258,0.49515,1.26825,2.0579,1.79842,0.0009035,0.0009035,0.0009035
30,15534.1,1.18353,2.21323,1.48249,0.89649,0.69258,0.78088,0.53398,1.13613,1.83733,1.64084,0.000891125,0.000891125,0.000891125
31,16037.9,1.19879,2.19771,1.48745,0.74005,0.80994,0.82349,0.56947,1.12146,1.72338,1.6183,0.00087875,0.00087875,0.00087875
32,16554.7,1.17959,2.15976,1.47332,0.73624,0.81504,0.81227,0.55616,1.13144,1.82365,1.6206,0.000866375,0.000866375,0.000866375
33,17197.4,1.1775,2.12645,1.48164,0.72035,0.78285,0.78866,0.52606,1.14422,1.83384,1.6667,0.000854,0.000854,0.000854
34,17755.1,1.18474,2.22146,1.4749,0.65671,0.78089,0.79213,0.53609,1.11712,1.90004,1.61517,0.000841625,0.000841625,0.000841625
35,18269.7,1.20225,2.15035,1.51414,0.93373,0.685,0.77294,0.5178,1.15464,1.90158,1.66629,0.00082925,0.00082925,0.00082925
36,18780.2,1.19725,2.27191,1.4935,0.65386,0.8157,0.80155,0.55822,1.09483,1.78885,1.60047,0.000816875,0.000816875,0.000816875
37,19290.6,1.17473,2.24849,1.45764,0.92631,0.70575,0.79827,0.52605,1.1731,1.76818,1.68113,0.0008045,0.0008045,0.0008045
38,19806,1.16208,2.07735,1.45114,0.78814,0.79884,0.81271,0.56224,1.13862,1.77046,1.62407,0.000792125,0.000792125,0.000792125
39,20307.4,1.15572,2.11442,1.45054,0.70992,0.80051,0.81304,0.56682,1.11703,1.74044,1.61221,0.00077975,0.00077975,0.00077975
40,20780.4,1.12615,1.99523,1.40175,0.78468,0.78369,0.80431,0.55586,1.08638,1.74849,1.57959,0.000767375,0.000767375,0.000767375
41,21264.9,1.15186,2.0497,1.44832,0.63704,0.78414,0.77445,0.53834,1.05688,1.67209,1.55875,0.000755,0.000755,0.000755
42,21751.5,1.13754,1.96361,1.42967,0.82616,0.80425,0.82263,0.56759,1.12221,1.71235,1.61773,0.000742625,0.000742625,0.000742625
43,22231.7,1.18009,2.01121,1.45481,0.7953,0.77283,0.80178,0.52793,1.19645,2.02685,1.70852,0.00073025,0.00073025,0.00073025
44,22685.3,1.18073,2.15459,1.45817,0.64158,0.81896,0.77439,0.53406,1.10268,1.69065,1.5852,0.000717875,0.000717875,0.000717875
45,23188.1,1.14515,1.97589,1.40831,0.88386,0.76661,0.81902,0.56157,1.19782,1.74574,1.69775,0.0007055,0.0007055,0.0007055
46,23679.9,1.17692,1.9849,1.46196,0.8687,0.74624,0.82018,0.56232,1.13878,1.90365,1.61608,0.000693125,0.000693125,0.000693125
47,24229,1.15901,1.99059,1.45105,0.87942,0.77373,0.83059,0.5709,1.07576,1.67864,1.56666,0.00068075,0.00068075,0.00068075
48,24748.2,1.15311,1.99872,1.42036,0.69014,0.83311,0.85039,0.59228,1.10691,1.68019,1.59184,0.000668375,0.000668375,0.000668375
49,25250.9,1.13293,1.87876,1.41859,0.90034,0.7043,0.79031,0.54787,1.12524,1.72328,1.59961,0.000656,0.000656,0.000656
50,25758.1,1.14876,1.9451,1.4348,0.75385,0.8908,0.8738,0.58558,1.16383,1.7598,1.64569,0.000643625,0.000643625,0.000643625
51,26325.9,1.14521,1.93297,1.41454,0.76202,0.79626,0.83391,0.56065,1.17894,1.76881,1.67771,0.00063125,0.00063125,0.00063125
52,26946.4,1.12579,1.90046,1.40639,0.79203,0.77789,0.83837,0.56839,1.14582,1.68045,1.63835,0.000618875,0.000618875,0.000618875
53,27596.7,1.11741,2.00292,1.41441,0.85426,0.76497,0.82676,0.57582,1.09511,1.69137,1.57487,0.0006065,0.0006065,0.0006065
54,28230.3,1.14923,1.94239,1.47026,0.73344,0.78034,0.80662,0.56548,1.09673,1.7571,1.57434,0.000594125,0.000594125,0.000594125
55,29016,1.14932,1.99153,1.4721,0.87265,0.77937,0.83256,0.5673,1.0883,1.77683,1.56987,0.00058175,0.00058175,0.00058175
56,29648.1,1.10943,1.87727,1.42458,0.70364,0.83777,0.8316,0.56923,1.11933,1.76445,1.6025,0.000569375,0.000569375,0.000569375
57,30242.9,1.11975,2.01101,1.42626,0.7476,0.78185,0.79584,0.55414,1.09878,1.71709,1.59412,0.000557,0.000557,0.000557
58,30825.9,1.12224,1.81428,1.41831,0.86431,0.76085,0.81959,0.56116,1.1602,1.6551,1.6596,0.000544625,0.000544625,0.000544625
59,31495.9,1.14762,1.90492,1.43606,0.86443,0.77368,0.83036,0.57449,1.10006,1.61339,1.58153,0.00053225,0.00053225,0.00053225
60,32113.4,1.12779,1.75664,1.42979,0.68731,0.83879,0.80176,0.55897,1.10262,1.72823,1.59709,0.000519875,0.000519875,0.000519875
61,32675.5,1.13748,1.87634,1.4489,0.77402,0.76815,0.81,0.57277,1.08603,1.73063,1.57132,0.0005075,0.0005075,0.0005075
62,33266.5,1.12172,1.91312,1.43471,0.71666,0.8329,0.82591,0.57852,1.08797,1.88568,1.56919,0.000495125,0.000495125,0.000495125
63,33782.4,1.10771,1.87565,1.37648,0.75453,0.87217,0.79927,0.53741,1.14563,1.74148,1.64641,0.00048275,0.00048275,0.00048275
64,34252.2,1.14425,1.76945,1.43185,0.73791,0.83432,0.82442,0.56183,1.11019,1.75158,1.58851,0.000470375,0.000470375,0.000470375
65,34764.8,1.08902,1.75582,1.4047,0.78076,0.80809,0.81828,0.56893,1.11193,1.65113,1.58301,0.000458,0.000458,0.000458
66,35260,1.12142,1.78735,1.41752,0.67354,0.8316,0.78593,0.54595,1.09037,1.65487,1.56913,0.000445625,0.000445625,0.000445625
67,35769.1,1.10323,1.75013,1.40428,0.85948,0.80904,0.85458,0.59383,1.08852,1.53874,1.57127,0.00043325,0.00043325,0.00043325
68,36232.1,1.11837,1.79507,1.42332,0.76573,0.86439,0.85851,0.56887,1.21531,1.6487,1.7132,0.000420875,0.000420875,0.000420875
69,36721.9,1.09076,1.804,1.36761,0.84887,0.82338,0.86747,0.59867,1.13977,1.58857,1.6307,0.0004085,0.0004085,0.0004085
70,37221.8,1.0939,1.70682,1.38445,0.75981,0.83632,0.83672,0.58415,1.08232,1.61114,1.5699,0.000396125,0.000396125,0.000396125
71,37725.2,1.10782,1.8154,1.39994,0.81605,0.75094,0.80412,0.55651,1.15992,1.64841,1.65894,0.00038375,0.00038375,0.00038375
72,38175.6,1.08687,1.82486,1.38851,0.79593,0.82874,0.84916,0.59204,1.06672,1.57695,1.55438,0.000371375,0.000371375,0.000371375
73,38680.9,1.09341,1.75944,1.41258,0.78942,0.85158,0.84863,0.58907,1.07674,1.63945,1.55805,0.000359,0.000359,0.000359
74,39183.2,1.09898,1.71234,1.39747,0.80296,0.8338,0.83077,0.58187,1.04662,1.61102,1.53334,0.000346625,0.000346625,0.000346625
75,39816.8,1.09759,1.72605,1.4048,0.74637,0.83023,0.83966,0.58814,1.07667,1.57937,1.56075,0.00033425,0.00033425,0.00033425
76,40470.1,1.09878,1.76608,1.41965,0.82264,0.76708,0.82834,0.57346,1.11338,1.70213,1.59884,0.000321875,0.000321875,0.000321875
77,41099.9,1.09264,1.65909,1.38525,0.83881,0.80116,0.85436,0.60046,1.09502,1.56754,1.57246,0.0003095,0.0003095,0.0003095
78,41771.6,1.05644,1.66323,1.35043,0.85116,0.83695,0.86108,0.60613,1.05643,1.48505,1.54423,0.000297125,0.000297125,0.000297125
79,42500.2,1.07383,1.64167,1.37189,0.8544,0.83873,0.8451,0.59506,1.08926,1.55227,1.57238,0.00028475,0.00028475,0.00028475
80,43143.6,1.08096,1.68665,1.40619,0.76711,0.88284,0.84697,0.58546,1.09766,1.55548,1.59088,0.000272375,0.000272375,0.000272375
81,43882.8,1.06462,1.58187,1.35135,0.79076,0.84024,0.84456,0.58263,1.11457,1.55088,1.59895,0.00026,0.00026,0.00026
82,44486.6,1.06656,1.62782,1.37461,0.70518,0.89741,0.84044,0.5802,1.09614,1.52133,1.5737,0.000247625,0.000247625,0.000247625
83,69621.5,1.07859,1.63305,1.37157,0.77144,0.88245,0.84823,0.59148,1.09777,1.59474,1.58052,0.00023525,0.00023525,0.00023525
84,70152.5,1.08842,1.71178,1.40031,0.8577,0.78092,0.85114,0.59873,1.05665,1.4898,1.53836,0.000222875,0.000222875,0.000222875
85,70663.1,1.07074,1.64058,1.37243,0.88087,0.77218,0.82899,0.56721,1.10856,1.54025,1.59667,0.0002105,0.0002105,0.0002105
86,71175.9,1.07183,1.59702,1.3656,0.89541,0.76256,0.83977,0.58435,1.07891,1.48458,1.55998,0.000198125,0.000198125,0.000198125
87,71658.6,1.06244,1.59496,1.38926,0.7975,0.81099,0.85201,0.58145,1.07495,1.49274,1.55005,0.00018575,0.00018575,0.00018575
88,72188.6,1.05978,1.55913,1.35964,0.78137,0.82614,0.85088,0.58984,1.07055,1.48348,1.54961,0.000173375,0.000173375,0.000173375
89,72711.2,1.09902,1.66126,1.39437,0.73808,0.84466,0.85518,0.59496,1.07542,1.48039,1.54746,0.000161,0.000161,0.000161
90,73230.1,1.07094,1.60276,1.38319,0.79776,0.82612,0.85248,0.595,1.068,1.51395,1.54995,0.000148625,0.000148625,0.000148625
91,73725.9,1.03093,1.45336,1.4842,0.77088,0.85273,0.86853,0.61727,1.05354,1.5198,1.53385,0.00013625,0.00013625,0.00013625
92,74227.6,1.03501,1.4519,1.50468,0.81173,0.82898,0.85776,0.60686,1.07327,1.5325,1.55326,0.000123875,0.000123875,0.000123875
93,74734.4,1.01573,1.40395,1.51229,0.88246,0.7824,0.8599,0.60155,1.07848,1.51994,1.55684,0.0001115,0.0001115,0.0001115
94,75209.8,1.04308,1.42545,1.46831,0.92226,0.74697,0.84477,0.59955,1.06971,1.53638,1.54153,9.9125e-05,9.9125e-05,9.9125e-05
95,75716.9,1.00627,1.36243,1.49145,0.83277,0.77543,0.82762,0.58047,1.06313,1.49335,1.54467,8.675e-05,8.675e-05,8.675e-05
96,76176.6,1.017,1.3485,1.48975,0.82129,0.7631,0.8243,0.58153,1.07601,1.51912,1.55465,7.4375e-05,7.4375e-05,7.4375e-05
97,76689.2,1.01858,1.32658,1.46291,0.87052,0.76311,0.82959,0.58515,1.07137,1.49546,1.55266,6.2e-05,6.2e-05,6.2e-05
98,77200.8,1.01767,1.34999,1.49012,0.88258,0.743,0.83532,0.59233,1.06314,1.46917,1.54509,4.9625e-05,4.9625e-05,4.9625e-05
99,77654.9,1.01756,1.32566,1.47839,0.88645,0.78927,0.85063,0.60377,1.06904,1.46536,1.54893,3.725e-05,3.725e-05,3.725e-05
100,78158.7,1.00651,1.32505,1.48069,0.88234,0.79162,0.85096,0.60349,1.07061,1.46817,1.54747,2.4875e-05,2.4875e-05,2.4875e-05
