epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,413.259,1.1874,2.40356,0.00705,0.78482,0.7047,0.78073,0.53388,1.19623,2.09177,0.01149,0.000891125,0.000891125,0.000891125
31,427.569,1.19204,2.31129,0.00707,0.65814,0.78265,0.74119,0.50672,1.09858,2.08842,0.01023,0.00087875,0.00087875,0.00087875
32,441.097,1.1947,2.24784,0.007,0.7632,0.71254,0.76452,0.51814,1.24759,2.04741,0.0118,0.000866375,0.000866375,0.000866375
33,455.194,1.16025,2.07932,0.00691,0.77666,0.78833,0.8328,0.57354,1.1762,1.98323,0.01102,0.000854,0.000854,0.000854
34,468.327,1.17109,2.10277,0.00692,0.69673,0.75501,0.759,0.51793,1.15917,1.97547,0.01087,0.000841625,0.000841625,0.000841625
35,481.971,1.19424,2.09194,0.00725,0.80189,0.79246,0.82002,0.55973,1.18486,1.87035,0.0113,0.00082925,0.00082925,0.00082925
36,495.416,1.16793,2.2452,0.00691,0.80323,0.80726,0.82081,0.5616,1.165,1.89282,0.01115,0.000816875,0.000816875,0.000816875
37,509.192,1.17122,2.05555,0.00678,0.81432,0.80184,0.84677,0.58392,1.10762,1.87941,0.01041,0.0008045,0.0008045,0.0008045
38,522.79,1.15013,2.04309,0.00668,0.76358,0.76695,0.82554,0.56975,1.12499,1.98498,0.01062,0.000792125,0.000792125,0.000792125
39,537.189,1.15774,2.01544,0.00673,0.79802,0.73712,0.80443,0.54667,1.16899,1.8551,0.01087,0.00077975,0.00077975,0.00077975
40,551.023,1.13419,1.93819,0.00645,0.78313,0.78631,0.83915,0.57558,1.15624,1.90801,0.01086,0.000767375,0.000767375,0.000767375
41,564.747,1.17216,1.95809,0.00686,0.84556,0.77419,0.83036,0.56082,1.20369,1.9478,0.01141,0.000755,0.000755,0.000755
42,578.148,1.14503,1.82783,0.00663,0.8762,0.75248,0.84546,0.58553,1.16193,1.95305,0.01093,0.000742625,0.000742625,0.000742625
43,591.665,1.17999,1.94041,0.00693,0.82463,0.74154,0.81556,0.56359,1.1472,2.13816,0.01082,0.00073025,0.00073025,0.00073025
44,605.281,1.14717,1.92373,0.00663,0.7852,0.83292,0.84893,0.5944,1.13178,1.78322,0.01065,0.000717875,0.000717875,0.000717875
45,618.889,1.15614,1.80801,0.00655,0.89849,0.76647,0.84157,0.5786,1.16162,1.84911,0.01081,0.0007055,0.0007055,0.0007055
46,632.329,1.16395,1.75615,0.00681,0.78766,0.8101,0.82433,0.57545,1.13048,1.84109,0.01049,0.000693125,0.000693125,0.000693125
47,646.184,1.1465,1.77506,0.0068,0.84532,0.79413,0.87882,0.6,1.17819,1.8364,0.01106,0.00068075,0.00068075,0.00068075
48,659.954,1.16309,1.91765,0.0066,0.77442,0.82388,0.84823,0.59595,1.13941,1.78424,0.01071,0.000668375,0.000668375,0.000668375
49,673.579,1.12965,1.73646,0.00656,0.83462,0.82378,0.87012,0.59725,1.14985,1.97399,0.01081,0.000656,0.000656,0.000656
50,687.729,1.12039,1.73508,0.0065,0.85157,0.7776,0.85307,0.56999,1.22681,1.89735,0.01172,0.000643625,0.000643625,0.000643625
51,701.244,1.11796,1.76388,0.00634,0.8872,0.82659,0.87624,0.61203,1.16026,1.71756,0.01088,0.00063125,0.00063125,0.00063125
52,714.772,1.09848,1.70287,0.00638,0.87778,0.76209,0.8668,0.61255,1.12913,1.87644,0.01074,0.000618875,0.000618875,0.000618875
53,728.755,1.0908,1.79758,0.00632,0.71619,0.83866,0.84161,0.59609,1.11264,1.96113,0.01038,0.0006065,0.0006065,0.0006065
54,741.913,1.11345,1.63061,0.0067,0.87277,0.71253,0.85006,0.59682,1.16529,1.78047,0.01107,0.000594125,0.000594125,0.000594125
55,755.666,1.12609,1.78712,0.00681,0.87051,0.76683,0.85967,0.58099,1.16837,1.80153,0.01097,0.00058175,0.00058175,0.00058175
56,769.198,1.10626,1.72238,0.00658,0.78226,0.72248,0.81662,0.55932,1.17822,1.77337,0.01112,0.000569375,0.000569375,0.000569375
57,782.731,1.10311,1.72503,0.00649,0.80598,0.81402,0.85651,0.5911,1.14985,1.80659,0.01087,0.000557,0.000557,0.000557
58,796.005,1.10827,1.52182,0.00654,0.82182,0.8301,0.8613,0.60224,1.11424,1.72367,0.01041,0.000544625,0.000544625,0.000544625
59,809.97,1.10902,1.63659,0.00647,0.79495,0.84145,0.86777,0.6065,1.11621,1.9671,0.01045,0.00053225,0.00053225,0.00053225
60,823.283,1.08467,1.6053,0.0064,0.79335,0.80689,0.86288,0.60198,1.13727,1.98173,0.0106,0.000519875,0.000519875,0.000519875
61,836.887,1.10502,1.65547,0.00655,0.79487,0.81707,0.86516,0.60348,1.1708,1.7555,0.01112,0.0005075,0.0005075,0.0005075
62,849.926,1.09303,1.62793,0.00645,0.72635,0.83242,0.8347,0.58275,1.12834,1.93399,0.01056,0.000495125,0.000495125,0.000495125
63,863.884,1.08801,1.6264,0.00613,0.73428,0.81127,0.82374,0.55711,1.2051,1.95468,0.01122,0.00048275,0.00048275,0.00048275
64,877.404,1.10774,1.53958,0.00647,0.82052,0.81432,0.87633,0.60492,1.17945,1.82942,0.01122,0.000470375,0.000470375,0.000470375
65,890.975,1.05114,1.47532,0.00619,0.80201,0.80928,0.85667,0.59764,1.12364,1.80667,0.01055,0.000458,0.000458,0.000458
66,904.391,1.10126,1.48535,0.00644,0.88051,0.78795,0.87507,0.59808,1.15489,1.68365,0.01078,0.000445625,0.000445625,0.000445625
67,918.101,1.10368,1.48136,0.00639,0.84148,0.7961,0.86597,0.59742,1.12207,1.69007,0.01051,0.00043325,0.00043325,0.00043325
68,931.807,1.105,1.49293,0.00648,0.82803,0.80308,0.83798,0.58441,1.13394,1.8451,0.01065,0.000420875,0.000420875,0.000420875
69,945.962,1.07505,1.54483,0.00603,0.79237,0.80908,0.86231,0.5873,1.19271,1.84883,0.01126,0.0004085,0.0004085,0.0004085
70,959.352,1.06067,1.40424,0.00611,0.79375,0.82039,0.8672,0.59984,1.18158,1.74169,0.01126,0.000396125,0.000396125,0.000396125
71,973.293,1.10625,1.54275,0.00635,0.85055,0.74638,0.86373,0.59689,1.14612,1.80223,0.01075,0.00038375,0.00038375,0.00038375
72,986.764,1.05719,1.45431,0.00608,0.83964,0.80509,0.86722,0.59428,1.15046,1.79697,0.01081,0.000371375,0.000371375,0.000371375
