epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,706.621,1.1904,0.59885,1.25128,0.97082,0.9786,0.99204,0.63646,1.36509,0.5997,1.35226,0.0011684,0.0011684,0.0011684
44,723.13,1.19076,0.60466,1.24666,0.98548,0.99807,0.99463,0.6398,1.30197,0.59508,1.32682,0.0011486,0.0011486,0.0011486
45,739.477,1.1842,0.58472,1.243,0.9886,1,0.99464,0.67598,1.23963,0.54375,1.26248,0.0011288,0.0011288,0.0011288
46,756.046,1.16999,0.5834,1.24042,0.9711,0.98831,0.99251,0.64053,1.25447,0.57557,1.29929,0.001109,0.001109,0.001109
47,772.297,1.14194,0.55813,1.22609,0.99252,0.97599,0.99286,0.67342,1.19122,0.51966,1.26757,0.0010892,0.0010892,0.0010892
48,788.593,1.17346,0.58238,1.24391,0.9882,0.99265,0.99456,0.6755,1.22021,0.54156,1.27622,0.0010694,0.0010694,0.0010694
49,805.033,1.18695,0.56557,1.25591,0.98851,0.99265,0.995,0.66636,1.28509,0.51825,1.31778,0.0010496,0.0010496,0.0010496
50,821.33,1.10456,0.53767,1.21018,0.97124,0.9932,0.99457,0.67696,1.22968,0.54466,1.26868,0.0010298,0.0010298,0.0010298
51,837.918,1.10938,0.55959,1.20962,0.9927,0.99945,0.99464,0.70018,1.15694,0.48095,1.23158,0.00101,0.00101,0.00101
52,854.446,1.08505,0.54532,1.19565,0.9842,1,0.99335,0.68381,1.16112,0.49391,1.24493,0.0009902,0.0009902,0.0009902
53,870.665,1.11551,0.54782,1.21645,0.92158,0.97794,0.98857,0.69291,1.15385,0.55503,1.2563,0.0009704,0.0009704,0.0009704
54,887.136,1.07147,0.52164,1.18881,1,0.99899,0.995,0.69574,1.14096,0.49175,1.21599,0.0009506,0.0009506,0.0009506
55,903.482,1.06939,0.53338,1.18397,0.99951,1,0.995,0.69693,1.12719,0.49986,1.21917,0.0009308,0.0009308,0.0009308
56,919.764,1.06095,0.53578,1.15572,0.99478,0.98529,0.99493,0.69179,1.13674,0.51376,1.22914,0.000911,0.000911,0.000911
57,936.087,1.02284,0.5094,1.16984,0.99697,1,0.995,0.72028,1.04259,0.47811,1.1689,0.0008912,0.0008912,0.0008912
58,952.591,1.03344,0.52095,1.16295,0.99316,0.97794,0.99449,0.70961,1.12366,0.49195,1.20667,0.0008714,0.0008714,0.0008714
59,969.043,1.04846,0.51931,1.15274,1,0.88644,0.9672,0.67956,1.16112,0.57651,1.22392,0.0008516,0.0008516,0.0008516
60,985.27,1.00763,0.52491,1.14132,0.99209,1,0.99478,0.69762,1.12828,0.48354,1.21361,0.0008318,0.0008318,0.0008318
61,1001.69,1.00718,0.5136,1.15562,1,0.99833,0.995,0.70148,1.11627,0.47147,1.19809,0.000812,0.000812,0.000812
62,1017.97,0.96005,0.48222,1.13028,0.99898,1,0.995,0.7216,1.09335,0.453,1.21499,0.0007922,0.0007922,0.0007922
63,1034.71,0.9707,0.49839,1.13123,1,0.99841,0.995,0.70561,1.16443,0.46303,1.26944,0.0007724,0.0007724,0.0007724
64,1051.09,0.96412,0.49355,1.13749,0.99918,1,0.995,0.71906,1.07358,0.44584,1.1997,0.0007526,0.0007526,0.0007526
65,1067.38,0.94395,0.48353,1.10714,0.99976,1,0.995,0.75151,0.99817,0.43219,1.15265,0.0007328,0.0007328,0.0007328
66,1084.04,0.98518,0.51418,1.13316,0.99079,1,0.99485,0.71685,1.12892,0.47145,1.22956,0.000713,0.000713,0.000713
67,1100.38,0.96407,0.4971,1.12231,0.99127,1,0.995,0.72892,1.07621,0.44141,1.18697,0.0006932,0.0006932,0.0006932
68,1116.78,0.94929,0.48152,1.11732,0.99919,0.98529,0.99471,0.73314,1.00229,0.4746,1.16415,0.0006734,0.0006734,0.0006734
69,1133.13,0.94936,0.49774,1.11653,0.99775,1,0.995,0.72817,1.08239,0.47192,1.21752,0.0006536,0.0006536,0.0006536
70,1149.53,0.89502,0.46809,1.08953,0.99163,1,0.99485,0.74637,1.00874,0.41865,1.18518,0.0006338,0.0006338,0.0006338
71,1165.98,0.92124,0.46189,1.10047,0.99161,1,0.99478,0.74525,1.04485,0.44321,1.16471,0.000614,0.000614,0.000614
72,1182.43,0.88932,0.46691,1.06876,1,0.99866,0.995,0.7433,1.03588,0.43988,1.19035,0.0005942,0.0005942,0.0005942
73,1199.01,0.87051,0.45983,1.06643,0.98538,0.99096,0.99404,0.72859,1.00224,0.42939,1.17131,0.0005744,0.0005744,0.0005744
74,1215.52,0.8711,0.47025,1.07484,0.991,1,0.995,0.76504,0.94498,0.41699,1.13172,0.0005546,0.0005546,0.0005546
75,1232.12,0.84352,0.45499,1.05997,0.99624,0.98529,0.99485,0.74596,1.02828,0.43749,1.16283,0.0005348,0.0005348,0.0005348
76,1248.46,0.83878,0.45365,1.05865,0.99895,1,0.995,0.77278,0.92577,0.4022,1.11035,0.000515,0.000515,0.000515
77,1264.99,0.81155,0.44159,1.02531,1,0.99955,0.995,0.76288,0.93204,0.40876,1.11702,0.0004952,0.0004952,0.0004952
78,1281.31,0.83902,0.43512,1.04352,0.99905,1,0.995,0.77781,0.9093,0.4072,1.10976,0.0004754,0.0004754,0.0004754
79,1297.86,0.81307,0.422,1.04437,0.99903,1,0.995,0.78505,0.87908,0.38939,1.08158,0.0004556,0.0004556,0.0004556
80,1314.33,0.78899,0.42884,1.02304,0.99942,1,0.995,0.77233,0.97004,0.41492,1.16671,0.0004358,0.0004358,0.0004358
81,1330.64,0.80388,0.42437,1.03924,0.99949,1,0.995,0.78447,0.91921,0.39726,1.13559,0.000416,0.000416,0.000416
82,1347.05,0.77014,0.41708,1.01789,0.99931,1,0.995,0.77967,0.882,0.37209,1.1144,0.0003962,0.0003962,0.0003962
83,1363.33,0.77503,0.42277,1.03185,0.99198,1,0.99493,0.76779,0.88789,0.40021,1.09651,0.0003764,0.0003764,0.0003764
84,1379.83,0.74894,0.40672,1.01263,0.99616,1,0.995,0.78486,0.88802,0.39427,1.11602,0.0003566,0.0003566,0.0003566
85,1396.18,0.76986,0.42382,1.02169,0.99849,1,0.995,0.7884,0.87506,0.38655,1.11686,0.0003368,0.0003368,0.0003368
86,1412.77,0.71712,0.39913,0.99401,0.99253,1,0.995,0.78361,0.89491,0.4046,1.12736,0.000317,0.000317,0.000317
87,1429.16,0.73529,0.41864,1.00827,0.99946,1,0.995,0.80431,0.81463,0.37301,1.06216,0.0002972,0.0002972,0.0002972
88,1445.75,0.7266,0.40823,1.00119,0.99986,1,0.995,0.79437,0.84009,0.37447,1.09879,0.0002774,0.0002774,0.0002774
89,1462.09,0.70832,0.39442,0.99467,0.99921,1,0.995,0.79049,0.82801,0.36227,1.10186,0.0002576,0.0002576,0.0002576
90,1478.47,0.7252,0.41741,0.99849,0.99943,1,0.995,0.80001,0.82671,0.35842,1.07362,0.0002378,0.0002378,0.0002378
91,1501.7,0.62478,0.33213,0.94856,0.99944,1,0.995,0.80552,0.79361,0.35305,1.0721,0.000218,0.000218,0.000218
92,1518.3,0.60279,0.31956,0.95183,1,0.9976,0.995,0.80521,0.80808,0.3681,1.08756,0.0001982,0.0001982,0.0001982
93,1534.87,0.58578,0.32112,0.94567,0.99917,1,0.995,0.81265,0.80984,0.37232,1.08703,0.0001784,0.0001784,0.0001784
94,1551.34,0.60584,0.32354,0.94655,0.99939,1,0.995,0.79973,0.79937,0.3672,1.06142,0.0001586,0.0001586,0.0001586
95,1567.61,0.59275,0.31727,0.92829,0.99225,1,0.99493,0.82036,0.75582,0.35258,1.04007,0.0001388,0.0001388,0.0001388
96,1583.97,0.5643,0.30701,0.9344,0.99205,1,0.995,0.81026,0.7649,0.35154,1.05307,0.000119,0.000119,0.000119
97,1600.41,0.55578,0.3076,0.91848,0.9927,0.99969,0.99493,0.82225,0.75435,0.35192,1.0486,9.92e-05,9.92e-05,9.92e-05
98,1617.19,0.54475,0.30764,0.91404,1,0.9993,0.995,0.81362,0.75155,0.35489,1.04763,7.94e-05,7.94e-05,7.94e-05
99,1633.49,0.52235,0.30411,0.90932,0.99961,1,0.995,0.82094,0.73463,0.34621,1.03883,5.96e-05,5.96e-05,5.96e-05
100,1649.78,0.55857,0.3108,0.92372,0.99952,1,0.995,0.82292,0.73088,0.34046,1.04074,3.98e-05,3.98e-05,3.98e-05
