epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,17823.8,1.1524,2.05936,1.4254,0.90318,0.70102,0.76423,0.5396,1.09195,1.72637,1.55311,0.000866375,0.000866375,0.000866375
33,18317.8,1.15613,2.04374,1.44464,0.90861,0.69875,0.75573,0.52492,1.13157,1.76486,1.58988,0.000854,0.000854,0.000854
34,18844.6,1.15307,2.11336,1.43316,0.8978,0.67858,0.75357,0.52829,1.11341,1.82482,1.57233,0.000841625,0.000841625,0.000841625
35,19476.2,1.1772,2.10523,1.47701,0.91957,0.69495,0.73929,0.49537,1.16768,1.85479,1.61624,0.00082925,0.00082925,0.00082925
36,20071.6,1.19834,2.22614,1.45399,0.67612,0.83388,0.7993,0.55185,1.13056,1.80022,1.59627,0.000816875,0.000816875,0.000816875
37,20643.4,1.16716,2.12619,1.42678,0.73239,0.79899,0.80862,0.56805,1.09561,1.7354,1.55284,0.0008045,0.0008045,0.0008045
38,21183.7,1.15217,2.03472,1.42037,0.63754,0.79973,0.79877,0.54482,1.18087,1.77943,1.62028,0.000792125,0.000792125,0.000792125
39,21777.9,1.16019,2.07305,1.43244,0.6782,0.77083,0.75984,0.49306,1.22095,2.11033,1.69579,0.00077975,0.00077975,0.00077975
40,22274.1,1.12034,1.92782,1.37452,0.64369,0.8157,0.8016,0.55772,1.08241,1.72082,1.55474,0.000767375,0.000767375,0.000767375
41,22804.8,1.14055,1.99097,1.4208,0.75673,0.83014,0.78968,0.54216,1.11241,1.74976,1.58747,0.000755,0.000755,0.000755
42,23348.2,1.12185,1.91577,1.39555,0.85406,0.77663,0.81639,0.5687,1.08287,2.87582,1.55706,0.000742625,0.000742625,0.000742625
43,23972.7,1.14917,1.94833,1.41681,0.76966,0.8076,0.83136,0.57742,1.09777,2.36163,1.55544,0.00073025,0.00073025,0.00073025
44,24524.4,1.12409,2.03448,1.39805,0.77005,0.83454,0.83519,0.58163,1.10846,1.6859,1.58615,0.000717875,0.000717875,0.000717875
45,25105.9,1.11289,1.87376,1.36375,0.71124,0.82836,0.81818,0.57607,1.07401,1.67315,1.53423,0.0007055,0.0007055,0.0007055
46,25696.1,1.17911,1.96496,1.42744,0.69436,0.8335,0.80933,0.56039,1.09954,1.66866,1.55852,0.000693125,0.000693125,0.000693125
47,26272.4,1.13602,1.93009,1.41666,0.77959,0.83311,0.85204,0.56727,1.19618,1.77647,1.67649,0.00068075,0.00068075,0.00068075
48,26814.8,1.13346,2.00103,1.39368,0.75562,0.83311,0.85635,0.57584,1.21865,1.76517,1.71047,0.000668375,0.000668375,0.000668375
49,27375.2,1.10962,1.82443,1.39056,0.78561,0.78811,0.81292,0.57331,1.07836,1.66927,1.53289,0.000656,0.000656,0.000656
50,27917.6,1.12687,1.86012,1.39782,0.74551,0.85212,0.82568,0.56551,1.11061,1.64129,1.58678,0.000643625,0.000643625,0.000643625
51,28463.8,1.12751,1.85619,1.38109,0.75806,0.90506,0.86699,0.60422,1.09017,1.63815,1.5467,0.00063125,0.00063125,0.00063125
52,29079.6,1.10776,1.82849,1.38034,0.85062,0.82125,0.85998,0.59684,1.09108,1.63957,1.54298,0.000618875,0.000618875,0.000618875
53,29638,1.0895,1.87506,1.37391,0.76147,0.85325,0.83592,0.58838,1.10945,1.74975,1.55461,0.0006065,0.0006065,0.0006065
54,30169.9,1.11259,1.83619,1.42872,0.75545,0.83978,0.82376,0.57796,1.10145,1.66576,1.55038,0.000594125,0.000594125,0.000594125
55,30835.1,1.10659,1.86439,1.42267,0.82578,0.85013,0.86793,0.60707,1.09569,1.62474,1.55826,0.00058175,0.00058175,0.00058175
56,31422.8,1.07898,1.75961,1.37805,0.83483,0.79999,0.85392,0.60154,1.09443,1.56498,1.54221,0.000569375,0.000569375,0.000569375
57,31936.5,1.07953,1.85166,1.3709,0.86915,0.80656,0.88107,0.58248,1.24098,1.7782,1.74252,0.000557,0.000557,0.000557
58,32463.7,1.09489,1.7588,1.37541,0.86623,0.81829,0.84488,0.59409,1.07221,1.6478,1.53271,0.000544625,0.000544625,0.000544625
59,33169.8,1.11198,1.83679,1.39794,0.81859,0.83269,0.86936,0.59696,1.11267,1.65088,1.57869,0.00053225,0.00053225,0.00053225
60,33771.9,1.09006,1.7147,1.38357,0.75653,0.92252,0.87314,0.61181,1.12092,1.62642,1.58356,0.000519875,0.000519875,0.000519875
61,34349,1.11823,1.7841,1.40735,0.78429,0.89169,0.88834,0.62748,1.07635,1.54894,1.53514,0.0005075,0.0005075,0.0005075
62,34900.7,1.11172,1.78484,1.39946,0.78098,0.84943,0.84372,0.59143,1.09065,1.65179,1.53744,0.000495125,0.000495125,0.000495125
63,35548.7,1.08564,1.75844,1.34431,0.80019,0.87424,0.85599,0.60464,1.08226,1.58015,1.53185,0.00048275,0.00048275,0.00048275
64,36134.2,1.12022,1.69187,1.39703,0.74648,0.85605,0.83301,0.58599,1.09926,1.58699,1.54923,0.000470375,0.000470375,0.000470375
65,36674.6,1.05802,1.64205,1.35915,0.81012,0.84477,0.84225,0.58986,1.08385,1.62801,1.53342,0.000458,0.000458,0.000458
66,37272.4,1.09635,1.64764,1.38748,0.80431,0.81188,0.82643,0.58837,1.05665,1.62039,1.50864,0.000445625,0.000445625,0.000445625
67,37855.1,1.07191,1.64704,1.35821,0.86603,0.84637,0.88873,0.63145,1.0557,1.54898,1.50753,0.00043325,0.00043325,0.00043325
68,38434.5,1.09298,1.65833,1.38209,0.845,0.84424,0.86526,0.61048,1.13295,1.65322,1.57456,0.000420875,0.000420875,0.000420875
69,38997.2,1.07152,1.65006,1.34022,0.81617,0.84632,0.84548,0.59224,1.11547,1.63104,1.57438,0.0004085,0.0004085,0.0004085
70,39575.7,1.0687,1.59279,1.3457,0.79545,0.83609,0.84356,0.59848,1.08628,1.60724,1.53745,0.000396125,0.000396125,0.000396125
71,40118.7,1.09698,1.66646,1.36612,0.80637,0.75332,0.81845,0.57446,1.09651,1.61438,1.56452,0.00038375,0.00038375,0.00038375
72,40692.1,1.05336,1.64915,1.34555,0.81752,0.84299,0.8655,0.60518,1.09139,1.54882,1.54478,0.000371375,0.000371375,0.000371375
73,41236.2,1.0573,1.60085,1.37958,0.84304,0.85113,0.86555,0.60693,1.0865,1.65456,1.54802,0.000359,0.000359,0.000359
74,41757.8,1.07842,1.65427,1.35889,0.82367,0.8446,0.84755,0.59904,1.06919,1.56627,1.5247,0.000346625,0.000346625,0.000346625
75,42282.3,1.0676,1.59333,1.36619,0.82708,0.85733,0.86397,0.61394,1.06511,1.48918,1.51884,0.00033425,0.00033425,0.00033425
76,42818.7,1.06076,1.55549,1.37225,0.82223,0.86254,0.87663,0.61593,1.09168,1.52811,1.53549,0.000321875,0.000321875,0.000321875
77,43351.2,1.06204,1.52932,1.3435,0.83909,0.87773,0.87791,0.62489,1.07178,1.49121,1.52173,0.0003095,0.0003095,0.0003095
78,43930.5,1.0286,1.51646,1.30984,0.80102,0.89825,0.86537,0.61612,1.06786,1.43936,1.52199,0.000297125,0.000297125,0.000297125
79,44544.8,1.03794,1.52742,1.33345,0.78541,0.83792,0.86768,0.61196,1.10486,1.52726,1.56019,0.00028475,0.00028475,0.00028475
80,45128.6,1.05101,1.52964,1.37515,0.88613,0.80191,0.88238,0.62451,1.06952,1.53005,1.52395,0.000272375,0.000272375,0.000272375
81,45679.4,1.03541,1.43907,1.31548,0.84702,0.77542,0.82171,0.58407,1.06446,1.58711,1.51559,0.00026,0.00026,0.00026
82,46233.2,1.03389,1.48318,1.33612,0.86178,0.78527,0.8416,0.59367,1.07089,1.58713,1.52327,0.000247625,0.000247625,0.000247625
83,46861.9,1.04198,1.49906,1.3338,0.89858,0.85329,0.8884,0.63591,1.08046,1.5736,1.53109,0.00023525,0.00023525,0.00023525
84,47402.6,1.05189,1.53699,1.35914,0.76236,0.86659,0.8527,0.6092,1.06023,1.47919,1.51237,0.000222875,0.000222875,0.000222875
85,47972.2,1.02867,1.43978,1.3268,0.74872,0.86457,0.87152,0.61651,1.06838,1.495,1.51208,0.0002105,0.0002105,0.0002105
86,48501.5,1.02603,1.41453,1.32205,0.82967,0.87306,0.88934,0.63732,1.06528,1.50616,1.51661,0.000198125,0.000198125,0.000198125
87,49148.7,1.02137,1.41333,1.34462,0.831,0.87786,0.89035,0.63808,1.07518,1.52717,1.5199,0.00018575,0.00018575,0.00018575
88,49757.3,1.02621,1.42181,1.32013,0.83425,0.79403,0.85351,0.61317,1.07145,1.49808,1.51185,0.000173375,0.000173375,0.000173375
89,50250.8,1.06517,1.49663,1.35999,0.80714,0.81972,0.86322,0.61494,1.05966,1.50606,1.50271,0.000161,0.000161,0.000161
90,50786.6,1.03878,1.409,1.33925,0.82332,0.85875,0.88201,0.62854,1.06593,1.53228,1.50911,0.000148625,0.000148625,0.000148625
91,51439.6,1.00377,1.29444,1.44004,0.79177,0.9065,0.88441,0.63169,1.08269,1.57453,1.52591,0.00013625,0.00013625,0.00013625
92,51925.1,0.99596,1.24339,1.45565,0.84952,0.86719,0.88784,0.63223,1.08192,1.5152,1.52577,0.000123875,0.000123875,0.000123875
93,52483.8,0.97907,1.2414,1.45452,0.79253,0.8547,0.88696,0.63115,1.07425,1.52819,1.51973,0.0001115,0.0001115,0.0001115
94,53009.7,0.9982,1.18802,1.42404,0.83039,0.86042,0.88113,0.63484,1.085,1.58331,1.52966,9.9125e-05,9.9125e-05,9.9125e-05
95,53640.6,0.97331,1.19484,1.43422,0.81851,0.87037,0.87848,0.63463,1.08129,1.61925,1.52609,8.675e-05,8.675e-05,8.675e-05
96,54185.7,0.97926,1.18075,1.43065,0.84443,0.84154,0.86417,0.62479,1.07743,1.65237,1.52506,7.4375e-05,7.4375e-05,7.4375e-05
97,54756.7,0.98133,1.19748,1.41423,0.84232,0.80301,0.85292,0.61594,1.07718,1.60469,1.5291,6.2e-05,6.2e-05,6.2e-05
98,55292.7,0.97724,1.15751,1.433,0.79961,0.85935,0.85108,0.6179,1.0576,1.56826,1.5101,4.9625e-05,4.9625e-05,4.9625e-05
99,55902.3,0.96584,1.1367,1.42185,0.79121,0.85154,0.85337,0.62139,1.05442,1.57192,1.5042,3.725e-05,3.725e-05,3.725e-05
100,56455.8,0.96234,1.12315,1.42015,0.78858,0.8509,0.85655,0.62334,1.05394,1.58108,1.50217,2.4875e-05,2.4875e-05,2.4875e-05
