epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,9229.93,1.2439,1.70043,0.00735,0.73582,0.87293,0.87171,0.59257,1.15104,1.35118,0.01143,0.0009035,0.0009035,0.0009035
30,9514.44,1.21084,1.79612,0.00714,0.8468,0.84614,0.8645,0.5548,1.27297,1.49883,0.01245,0.000891125,0.000891125,0.000891125
31,9842.73,1.21323,1.80413,0.00715,0.87543,0.84114,0.89812,0.61535,1.2154,1.49421,0.01187,0.00087875,0.00087875,0.00087875
32,10157.8,1.20219,1.71071,0.00704,0.80631,0.82954,0.88769,0.62634,1.08178,1.46228,0.01049,0.000866375,0.000866375,0.000866375
33,10477.4,1.2037,1.75839,0.00719,0.86138,0.83331,0.87939,0.61785,1.17283,1.56772,0.0116,0.000854,0.000854,0.000854
34,10788.5,1.17886,1.68697,0.00699,0.78644,0.77983,0.8586,0.59696,1.09045,1.48587,0.0105,0.000841625,0.000841625,0.000841625
35,11113.7,1.18592,1.59537,0.00717,0.89228,0.81832,0.88294,0.61415,1.13496,1.36833,0.01106,0.00082925,0.00082925,0.00082925
36,11417.3,1.16885,1.79499,0.00692,0.86753,0.83586,0.90682,0.63271,1.09693,1.31788,0.01062,0.000816875,0.000816875,0.000816875
37,11760.8,1.17998,1.65625,0.00685,0.89126,0.81386,0.91451,0.6377,1.10932,1.32836,0.01061,0.0008045,0.0008045,0.0008045
38,12062.1,1.15751,1.59367,0.00673,0.8124,0.84049,0.88093,0.60724,1.10992,1.44733,0.01067,0.000792125,0.000792125,0.000792125
39,12373.6,1.17226,1.67212,0.00677,0.87676,0.78904,0.87737,0.58549,1.15024,1.62088,0.01108,0.00077975,0.00077975,0.00077975
40,12681.5,1.14991,1.55708,0.00656,0.84048,0.83536,0.89445,0.61921,1.1424,1.35672,0.01099,0.000767375,0.000767375,0.000767375
41,13000.7,1.17826,1.53004,0.00681,0.82824,0.84132,0.88093,0.61767,1.09182,1.41375,0.01059,0.000755,0.000755,0.000755
42,13299.2,1.16112,1.593,0.00673,0.86355,0.8107,0.82928,0.56668,1.21915,1.43611,0.01189,0.000742625,0.000742625,0.000742625
43,13627,1.18374,1.68489,0.00693,0.79004,0.87051,0.88013,0.58338,1.24962,1.72347,0.01213,0.00073025,0.00073025,0.00073025
44,13935.7,1.16961,1.6765,0.00677,0.90936,0.77673,0.89574,0.61994,1.0806,1.3632,0.01046,0.000717875,0.000717875,0.000717875
45,14263.9,1.13725,1.4922,0.00639,0.89385,0.82124,0.88077,0.61759,1.11312,1.36097,0.01075,0.0007055,0.0007055,0.0007055
46,14578,1.17594,1.491,0.00683,0.85064,0.80532,0.85028,0.59104,1.17905,1.53821,0.0114,0.000693125,0.000693125,0.000693125
47,14911.8,1.14279,1.54842,0.00674,0.90659,0.75177,0.81977,0.5789,1.11534,1.46088,0.01079,0.00068075,0.00068075,0.00068075
48,15221,1.15814,1.62407,0.00652,0.89566,0.85186,0.89271,0.63229,1.11038,1.37597,0.01067,0.000668375,0.000668375,0.000668375
49,15548.3,1.13468,1.4602,0.00658,0.9127,0.84488,0.88959,0.62541,1.09003,1.37231,0.01052,0.000656,0.000656,0.000656
50,15856.7,1.16128,1.56501,0.00682,0.85818,0.85426,0.87612,0.59286,1.17245,1.45253,0.01132,0.000643625,0.000643625,0.000643625
51,16194.1,1.15582,1.49258,0.00653,0.85531,0.85717,0.87576,0.6032,1.14377,1.36268,0.01108,0.00063125,0.00063125,0.00063125
52,16512.8,1.13533,1.44976,0.00653,0.79292,0.85548,0.88541,0.62156,1.09483,1.43062,0.01061,0.000618875,0.000618875,0.000618875
53,16837.5,1.12386,1.51985,0.0065,0.85522,0.81825,0.84761,0.59601,1.08244,1.42967,0.01048,0.0006065,0.0006065,0.0006065
54,17167.7,1.15176,1.40116,0.00693,0.80374,0.87623,0.89896,0.63463,1.08665,1.47941,0.01057,0.000594125,0.000594125,0.000594125
55,17489.4,1.13993,1.58735,0.00685,0.84765,0.82638,0.8693,0.60921,1.11029,1.62404,0.01075,0.00058175,0.00058175,0.00058175
56,17802.3,1.11097,1.45502,0.00657,0.86708,0.80476,0.89578,0.63037,1.07004,1.30186,0.01043,0.000569375,0.000569375,0.000569375
57,18125.8,1.10061,1.458,0.00642,0.83286,0.85942,0.8929,0.62406,1.08981,1.32915,0.01061,0.000557,0.000557,0.000557
