epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1056.39,1.11837,1.95762,1.10939,0.84619,0.86242,0.90771,0.64176,1.07591,1.61984,1.08166,0.00073025,0.00073025,0.00073025
44,1080.75,1.1161,2.00846,1.10319,0.88886,0.87381,0.91252,0.64329,1.08615,1.62331,1.08528,0.000717875,0.000717875,0.000717875
45,1104.46,1.08691,1.94442,1.09996,0.8599,0.80716,0.89367,0.63171,1.08102,1.66862,1.09421,0.0007055,0.0007055,0.0007055
46,1128.72,1.09855,1.85939,1.09536,0.82981,0.8391,0.88766,0.61644,1.10561,1.89465,1.09757,0.000693125,0.000693125,0.000693125
47,1153.6,1.09857,1.91546,1.10238,0.90161,0.86236,0.89993,0.62213,1.08519,1.92646,1.09187,0.00068075,0.00068075,0.00068075
48,1177.91,1.10073,1.94776,1.10581,0.87324,0.86149,0.91557,0.63808,1.10824,1.57621,1.09923,0.000668375,0.000668375,0.000668375
49,1201.32,1.09025,1.85736,1.09,0.90046,0.8752,0.91336,0.63211,1.10564,1.67816,1.09572,0.000656,0.000656,0.000656
50,1225.15,1.09491,1.87497,1.09476,0.79545,0.90782,0.89084,0.61248,1.12193,1.69948,1.09892,0.000643625,0.000643625,0.000643625
51,1249.73,1.09176,1.86999,1.08705,0.84193,0.85508,0.87696,0.61549,1.09031,1.58014,1.08965,0.00063125,0.00063125,0.00063125
52,1273.99,1.07281,1.84508,1.0919,0.90754,0.82493,0.91764,0.64931,1.07293,1.54067,1.07738,0.000618875,0.000618875,0.000618875
53,1298.64,1.05793,1.8784,1.08864,0.83756,0.8595,0.91847,0.64653,1.0695,1.74282,1.08091,0.0006065,0.0006065,0.0006065
54,1322.89,1.0847,1.76606,1.10374,0.92812,0.82108,0.90759,0.63297,1.07897,1.55567,1.07531,0.000594125,0.000594125,0.000594125
55,1346.7,1.09154,1.85279,1.10799,0.92943,0.7904,0.87481,0.60762,1.09503,1.69129,1.08961,0.00058175,0.00058175,0.00058175
56,1371.05,1.05218,1.77839,1.079,0.86026,0.8787,0.91061,0.6342,1.05582,1.54046,1.07474,0.000569375,0.000569375,0.000569375
57,1394.98,1.05435,1.83686,1.08285,0.86479,0.90374,0.9019,0.6283,1.09442,1.50408,1.08913,0.000557,0.000557,0.000557
58,1418.95,1.0601,1.68703,1.08775,0.84741,0.87314,0.92165,0.64662,1.09117,1.63973,1.08724,0.000544625,0.000544625,0.000544625
59,1443.31,1.088,1.76066,1.09278,0.869,0.85144,0.90506,0.64671,1.1,1.58295,1.08553,0.00053225,0.00053225,0.00053225
60,1467.35,1.06899,1.70319,1.09061,0.89925,0.82741,0.92323,0.64874,1.09092,1.56822,1.09651,0.000519875,0.000519875,0.000519875
