epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,512.502,1.10515,1.77796,1.11499,0.81906,0.84531,0.87459,0.60816,1.10416,1.75157,1.09617,0.000742625,0.000742625,0.000742625
43,524.226,1.11613,1.77598,1.11033,0.87698,0.80939,0.89743,0.59586,1.23115,1.72435,1.16046,0.00073025,0.00073025,0.00073025
44,536.255,1.10477,1.83818,1.10367,0.79139,0.86563,0.89613,0.61081,1.09714,1.66045,1.09279,0.000717875,0.000717875,0.000717875
45,548.287,1.08718,1.73449,1.09312,0.89743,0.81223,0.87142,0.61579,1.10169,1.67685,1.09005,0.0007055,0.0007055,0.0007055
46,560.39,1.12629,1.7478,1.11342,0.86164,0.81649,0.86446,0.59423,1.15422,1.79704,1.12423,0.000693125,0.000693125,0.000693125
47,572.943,1.09955,1.74998,1.10505,0.86337,0.87997,0.91314,0.64489,1.10165,1.61775,1.08753,0.00068075,0.00068075,0.00068075
48,584.979,1.09782,1.83321,1.09177,0.88633,0.78754,0.87619,0.62361,1.09366,1.6096,1.08029,0.000668375,0.000668375,0.000668375
49,596.97,1.08685,1.72475,1.08796,0.92297,0.81612,0.90871,0.62399,1.15932,1.63706,1.1194,0.000656,0.000656,0.000656
50,609.238,1.09264,1.70682,1.08831,0.84706,0.85127,0.89726,0.62212,1.14377,1.67045,1.1062,0.000643625,0.000643625,0.000643625
51,621.405,1.08769,1.73235,1.0883,0.83981,0.87395,0.90923,0.63673,1.13148,1.60081,1.10436,0.00063125,0.00063125,0.00063125
52,633.358,1.06744,1.66831,1.08015,0.92228,0.82486,0.89132,0.62402,1.07419,1.52782,1.07027,0.000618875,0.000618875,0.000618875
53,645.782,1.05589,1.69156,1.07371,0.89606,0.83079,0.90022,0.62563,1.06526,1.57824,1.06927,0.0006065,0.0006065,0.0006065
54,657.34,1.07975,1.66636,1.10028,0.89577,0.80003,0.88575,0.62053,1.0733,1.58589,1.06719,0.000594125,0.000594125,0.000594125
55,669.961,1.08564,1.73697,1.10464,0.85128,0.87275,0.89276,0.62548,1.07695,1.52301,1.07266,0.00058175,0.00058175,0.00058175
56,682.008,1.05972,1.72952,1.08315,0.89455,0.85375,0.89423,0.62008,1.08631,1.62221,1.08003,0.000569375,0.000569375,0.000569375
57,693.909,1.05088,1.73972,1.07605,0.87192,0.82923,0.87731,0.61445,1.08069,1.56301,1.07253,0.000557,0.000557,0.000557
58,705.516,1.05415,1.58918,1.08323,0.86939,0.8434,0.87815,0.61485,1.07371,1.59255,1.0704,0.000544625,0.000544625,0.000544625
59,718,1.08523,1.63734,1.09039,0.87526,0.85771,0.90298,0.62884,1.10586,1.57742,1.07948,0.00053225,0.00053225,0.00053225
60,729.896,1.06696,1.61836,1.08005,0.87828,0.80298,0.8626,0.60952,1.06454,1.58149,1.07006,0.000519875,0.000519875,0.000519875
61,742.116,1.08355,1.6346,1.098,0.81584,0.85232,0.87729,0.6179,1.07289,1.63042,1.07147,0.0005075,0.0005075,0.0005075
62,753.858,1.07087,1.69021,1.0852,0.84847,0.88777,0.90482,0.6397,1.10257,1.52717,1.086,0.000495125,0.000495125,0.000495125
63,766.242,1.05304,1.65493,1.06938,0.77165,0.90813,0.88913,0.62096,1.07712,1.62517,1.07428,0.00048275,0.00048275,0.00048275
64,778.939,1.09327,1.60963,1.10142,0.79687,0.91919,0.90271,0.63711,1.06705,1.61924,1.06758,0.000470375,0.000470375,0.000470375
65,790.986,1.01676,1.51206,1.0665,0.90375,0.82487,0.89562,0.61757,1.12024,1.59189,1.10417,0.000458,0.000458,0.000458
66,802.695,1.07214,1.5552,1.08283,0.81451,0.87708,0.89526,0.62112,1.15561,1.75961,1.12181,0.000445625,0.000445625,0.000445625
67,815.045,1.04815,1.52855,1.07311,0.8772,0.88312,0.92465,0.65815,1.0729,1.51206,1.06404,0.00043325,0.00043325,0.00043325
68,827.22,1.06155,1.53761,1.08289,0.87111,0.82222,0.90707,0.6366,1.11558,1.69971,1.09022,0.000420875,0.000420875,0.000420875
69,840.065,1.02679,1.55762,1.05663,0.89804,0.79446,0.87273,0.61153,1.10814,1.71629,1.09188,0.0004085,0.0004085,0.0004085
70,852.191,1.04037,1.48651,1.06764,0.81103,0.87641,0.89677,0.64229,1.09538,1.60618,1.08674,0.000396125,0.000396125,0.000396125
71,864.313,1.05344,1.5767,1.0716,0.79625,0.8972,0.88165,0.62469,1.08157,1.61236,1.07929,0.00038375,0.00038375,0.00038375
72,876.444,1.02967,1.53217,1.06555,0.81084,0.88187,0.90777,0.63286,1.11792,1.62074,1.09504,0.000371375,0.000371375,0.000371375
73,888.851,1.03989,1.51039,1.0707,0.8385,0.85078,0.88188,0.6189,1.11143,1.60244,1.0904,0.000359,0.000359,0.000359
74,900.624,1.0307,1.47733,1.06657,0.81159,0.8766,0.89571,0.63052,1.08138,1.52854,1.08076,0.000346625,0.000346625,0.000346625
75,912.706,1.02938,1.45387,1.0652,0.8523,0.85345,0.89574,0.62679,1.074,1.61806,1.07911,0.00033425,0.00033425,0.00033425
76,924.995,1.02646,1.48136,1.0888,0.85892,0.85595,0.8915,0.62698,1.07702,1.68627,1.07972,0.000321875,0.000321875,0.000321875
77,937.006,1.02004,1.43,1.06703,0.86599,0.88498,0.90268,0.63857,1.05436,1.54739,1.06333,0.0003095,0.0003095,0.0003095
78,948.509,1.0054,1.44455,1.05734,0.8161,0.92854,0.90025,0.6246,1.139,1.61156,1.1135,0.000297125,0.000297125,0.000297125
79,960.955,1.0084,1.44155,1.0593,0.84968,0.86052,0.9052,0.64715,1.06307,1.55261,1.06607,0.00028475,0.00028475,0.00028475
80,973.12,1.02012,1.45228,1.06953,0.84917,0.87063,0.90835,0.65527,1.0589,1.65825,1.0633,0.000272375,0.000272375,0.000272375
81,985.108,1.01344,1.38515,1.06424,0.85121,0.89377,0.89943,0.64245,1.08176,1.55963,1.07708,0.00026,0.00026,0.00026
82,997.278,1.01119,1.40462,1.05853,0.81265,0.90285,0.89783,0.63699,1.05605,1.5369,1.06705,0.000247625,0.000247625,0.000247625
83,1009.93,1.01737,1.41994,1.05943,0.87197,0.81027,0.89206,0.63246,1.07093,1.58291,1.06595,0.00023525,0.00023525,0.00023525
84,1021.96,1.01963,1.4688,1.07534,0.895,0.79948,0.90488,0.64757,1.06154,1.56153,1.06608,0.000222875,0.000222875,0.000222875
85,1033.69,0.99631,1.37904,1.05518,0.8573,0.84046,0.90252,0.63799,1.065,1.56273,1.06937,0.0002105,0.0002105,0.0002105
86,1046.31,0.99898,1.35812,1.06157,0.8483,0.90303,0.91952,0.65323,1.07764,1.47845,1.07527,0.000198125,0.000198125,0.000198125
87,1058.26,0.98572,1.32882,1.05518,0.84459,0.90366,0.92405,0.65766,1.07719,1.49483,1.073,0.00018575,0.00018575,0.00018575
