epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,287.437,1.15285,0.71418,1.4787,0.77,0.7917,0.85078,0.52282,1.35104,0.68528,1.90931,0.001052,0.001052,0.001052
18,304.27,1.14431,0.68631,1.42842,0.753,0.84158,0.84404,0.55885,1.1584,0.61759,1.67107,0.00103962,0.00103962,0.00103962
19,320.925,1.12755,0.65445,1.44729,0.72345,0.89406,0.87626,0.59369,1.15723,0.6006,1.6424,0.00102725,0.00102725,0.00102725
20,337.675,1.12478,0.65534,1.42716,0.79353,0.83271,0.88014,0.61124,1.10902,0.60831,1.60731,0.00101488,0.00101488,0.00101488
21,354.448,1.12802,0.65007,1.4201,0.71417,0.91645,0.86304,0.60446,1.1198,0.65171,1.61405,0.0010025,0.0010025,0.0010025
22,371.153,1.10154,0.65016,1.3883,0.89668,0.80751,0.86289,0.59123,1.14374,0.60967,1.63657,0.000990125,0.000990125,0.000990125
23,387.81,1.09655,0.6482,1.39896,0.83752,0.84998,0.90591,0.62073,1.12151,0.58596,1.62294,0.00097775,0.00097775,0.00097775
24,405.132,1.10913,0.61984,1.43003,0.85664,0.81695,0.88492,0.61498,1.10459,0.61034,1.58963,0.000965375,0.000965375,0.000965375
25,422.409,1.1063,0.62739,1.40482,0.77729,0.84067,0.86417,0.6005,1.10211,0.59106,1.58741,0.000953,0.000953,0.000953
26,439.253,1.0841,0.60794,1.39722,0.76304,0.85484,0.86486,0.59415,1.11218,0.62677,1.63225,0.000940625,0.000940625,0.000940625
27,455.857,1.1,0.62925,1.39907,0.75523,0.9165,0.8777,0.59923,1.10657,0.5967,1.60909,0.00092825,0.00092825,0.00092825
28,472.485,1.11972,0.63702,1.41393,0.8498,0.78673,0.87837,0.61559,1.0831,0.6019,1.56327,0.000915875,0.000915875,0.000915875
29,489.079,1.08068,0.63942,1.40764,0.73539,0.87474,0.85142,0.58693,1.11271,0.59662,1.60174,0.0009035,0.0009035,0.0009035
30,505.846,1.07662,0.60874,1.42488,0.84189,0.82131,0.86295,0.60485,1.07543,0.58942,1.56273,0.000891125,0.000891125,0.000891125
31,522.528,1.09735,0.60602,1.39476,0.86901,0.81911,0.87174,0.60003,1.14761,0.62781,1.65299,0.00087875,0.00087875,0.00087875
32,539.475,1.05482,0.61027,1.35615,0.71515,0.8353,0.83615,0.58588,1.08184,0.57796,1.57092,0.000866375,0.000866375,0.000866375
33,556.09,1.07612,0.59197,1.3593,0.86018,0.81514,0.89069,0.62332,1.08136,0.56925,1.57161,0.000854,0.000854,0.000854
34,572.93,1.07277,0.61138,1.37455,0.84584,0.77138,0.87653,0.60679,1.11718,0.59069,1.62319,0.000841625,0.000841625,0.000841625
35,589.56,1.07252,0.59067,1.36573,0.83411,0.80153,0.85947,0.59439,1.10933,0.58025,1.6067,0.00082925,0.00082925,0.00082925
36,606.286,1.0682,0.57836,1.38399,0.78488,0.84891,0.87444,0.60817,1.09098,0.57655,1.57807,0.000816875,0.000816875,0.000816875
37,622.946,1.082,0.5654,1.36358,0.82461,0.81845,0.84909,0.59845,1.0659,0.57487,1.55873,0.0008045,0.0008045,0.0008045
38,639.552,1.05401,0.5887,1.37334,0.79884,0.82989,0.85646,0.59774,1.05864,0.5904,1.55112,0.000792125,0.000792125,0.000792125
39,656.155,1.04672,0.59008,1.35482,0.70018,0.84166,0.83799,0.57965,1.13405,0.62403,1.63233,0.00077975,0.00077975,0.00077975
40,672.857,1.04772,0.55664,1.36553,0.74258,0.88369,0.85232,0.58723,1.08066,0.59976,1.58353,0.000767375,0.000767375,0.000767375
41,689.47,1.04287,0.56771,1.37873,0.7874,0.80783,0.84991,0.59144,1.07579,0.58961,1.57675,0.000755,0.000755,0.000755
42,706.204,1.05866,0.56402,1.37971,0.8948,0.78183,0.87358,0.6083,1.07081,0.57093,1.57264,0.000742625,0.000742625,0.000742625
43,722.786,1.05858,0.54397,1.3805,0.76115,0.87832,0.88348,0.61573,1.13313,0.5907,1.63869,0.00073025,0.00073025,0.00073025
44,739.465,1.029,0.55854,1.3741,0.79371,0.82592,0.83644,0.5813,1.17638,0.59079,1.67042,0.000717875,0.000717875,0.000717875
45,756.084,1.05091,0.56256,1.37872,0.79098,0.82274,0.83671,0.55546,1.27826,0.61422,1.80382,0.0007055,0.0007055,0.0007055
46,772.803,1.0416,0.56126,1.36968,0.77104,0.8195,0.84536,0.57065,1.20946,0.60473,1.70867,0.000693125,0.000693125,0.000693125
47,789.435,1.02572,0.53343,1.35618,0.79535,0.83839,0.86598,0.61084,1.07086,0.57766,1.57172,0.00068075,0.00068075,0.00068075
48,805.91,1.01234,0.53701,1.33459,0.8249,0.84383,0.88611,0.61299,1.12282,0.56725,1.61696,0.000668375,0.000668375,0.000668375
49,822.562,1.04363,0.5472,1.35253,0.85829,0.78992,0.86322,0.60156,1.10547,0.57516,1.60314,0.000656,0.000656,0.000656
50,839.183,1.02914,0.5398,1.37088,0.89582,0.77268,0.84457,0.5909,1.10305,0.55759,1.60006,0.000643625,0.000643625,0.000643625
51,855.852,1.02448,0.53953,1.36891,0.79579,0.80088,0.86036,0.59849,1.17941,0.60507,1.69257,0.00063125,0.00063125,0.00063125
52,872.533,1.00466,0.50848,1.33491,0.83011,0.81814,0.88534,0.62742,1.08361,0.5611,1.57963,0.000618875,0.000618875,0.000618875
53,889.363,0.98403,0.50935,1.32281,0.82511,0.8169,0.87813,0.60284,1.12426,0.58881,1.62461,0.0006065,0.0006065,0.0006065
54,906.042,0.99619,0.53251,1.33897,0.83102,0.7952,0.87858,0.60616,1.13343,0.55445,1.62488,0.000594125,0.000594125,0.000594125
55,922.694,1.02452,0.50846,1.38425,0.87074,0.7897,0.88709,0.62118,1.0767,0.59164,1.55819,0.00058175,0.00058175,0.00058175
56,939.64,0.97483,0.51197,1.3102,0.82324,0.80103,0.88158,0.62911,1.05643,0.56579,1.54642,0.000569375,0.000569375,0.000569375
57,956.668,0.9796,0.48021,1.31421,0.82369,0.81625,0.87653,0.60213,1.13036,0.56904,1.62888,0.000557,0.000557,0.000557
58,973.334,0.98516,0.47183,1.30754,0.8807,0.80353,0.86253,0.60882,1.08102,0.56317,1.56467,0.000544625,0.000544625,0.000544625
59,989.963,0.97301,0.4828,1.28882,0.81227,0.83319,0.86245,0.59372,1.20367,0.59328,1.72308,0.00053225,0.00053225,0.00053225
60,1006.66,0.98274,0.46125,1.32634,0.82832,0.83049,0.86923,0.61203,1.03737,0.58684,1.52885,0.000519875,0.000519875,0.000519875
61,1023.26,0.97392,0.48948,1.29418,0.85365,0.83754,0.89459,0.63087,1.07663,0.53153,1.57769,0.0005075,0.0005075,0.0005075
62,1040.13,0.99193,0.51092,1.33613,0.88673,0.80017,0.86951,0.61122,1.06415,0.56036,1.57582,0.000495125,0.000495125,0.000495125
63,1056.77,0.9723,0.5096,1.3029,0.86623,0.80157,0.87736,0.6262,1.09747,0.56582,1.58324,0.00048275,0.00048275,0.00048275
64,1073.49,0.97037,0.48813,1.33893,0.80087,0.77138,0.85168,0.5913,1.08177,0.56322,1.58451,0.000470375,0.000470375,0.000470375
65,1090.07,0.95333,0.46931,1.30035,0.88406,0.7654,0.86972,0.61203,1.09209,0.53751,1.57648,0.000458,0.000458,0.000458
66,1106.68,0.9195,0.47315,1.25087,0.81646,0.7647,0.85012,0.59251,1.09238,0.54963,1.59129,0.000445625,0.000445625,0.000445625
67,1123.45,0.96422,0.47191,1.31329,0.83027,0.78606,0.86159,0.60674,1.1137,0.56761,1.60395,0.00043325,0.00043325,0.00043325
68,1140.21,0.95709,0.45792,1.30566,0.79444,0.84189,0.84819,0.59481,1.11778,0.54968,1.61384,0.000420875,0.000420875,0.000420875
69,1156.87,0.93752,0.4779,1.29808,0.75687,0.86803,0.8221,0.56599,1.13089,0.5914,1.63386,0.0004085,0.0004085,0.0004085
70,1173.51,0.92586,0.45579,1.29598,0.80626,0.82266,0.84115,0.5861,1.09087,0.5532,1.58109,0.000396125,0.000396125,0.000396125
71,1190.24,0.9509,0.46557,1.30682,0.81123,0.88383,0.86342,0.60381,1.12602,0.55746,1.61593,0.00038375,0.00038375,0.00038375
72,1206.96,0.90538,0.44945,1.25757,0.81527,0.79118,0.86473,0.59163,1.13861,0.59485,1.66449,0.000371375,0.000371375,0.000371375
73,1223.53,0.93155,0.4491,1.29313,0.752,0.88296,0.86394,0.60804,1.09352,0.54864,1.60333,0.000359,0.000359,0.000359
74,1240.19,0.91258,0.45129,1.27052,0.78917,0.82283,0.86509,0.59574,1.15179,0.57073,1.65718,0.000346625,0.000346625,0.000346625
75,1256.84,0.88903,0.44605,1.26483,0.81833,0.83641,0.84902,0.58868,1.10681,0.54514,1.60406,0.00033425,0.00033425,0.00033425
76,1273.51,0.91414,0.43943,1.28055,0.79108,0.87049,0.86132,0.61263,1.08731,0.55828,1.58935,0.000321875,0.000321875,0.000321875
77,1290.15,0.89897,0.44372,1.25305,0.77205,0.87995,0.84429,0.58832,1.10792,0.5575,1.60803,0.0003095,0.0003095,0.0003095
78,1306.83,0.89067,0.44303,1.25477,0.8075,0.86944,0.84824,0.5935,1.10739,0.56268,1.62111,0.000297125,0.000297125,0.000297125
79,1323.46,0.87297,0.43523,1.26078,0.71626,0.91973,0.84321,0.59117,1.11638,0.60069,1.61011,0.00028475,0.00028475,0.00028475
80,1340.14,0.88089,0.42787,1.27753,0.73157,0.89492,0.86296,0.6032,1.12569,0.59134,1.61744,0.000272375,0.000272375,0.000272375
81,1357.14,0.87938,0.40013,1.26228,0.75327,0.90435,0.87771,0.61679,1.13998,0.54241,1.6523,0.00026,0.00026,0.00026
