epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,11991.2,1.56514,1.35726,1.82729,1,0.6782,0.84673,0.47507,1.65839,1.07271,2.06711,0.0015842,0.0015842,0.0015842
23,12472.9,1.4617,1.29137,1.77393,0.9984,0.65278,0.80747,0.48568,1.53176,1.23424,1.95354,0.0015644,0.0015644,0.0015644
24,12876.1,1.47174,1.28781,1.7688,0.88506,0.74862,0.85622,0.52215,1.48993,1.05902,1.89405,0.0015446,0.0015446,0.0015446
25,13489.9,1.50206,1.29107,1.75729,0.81175,0.44918,0.55381,0.34428,1.68473,2.36708,2.03842,0.0015248,0.0015248,0.0015248
26,14034,1.48867,1.3065,1.80131,0.8356,0.68056,0.78611,0.46591,1.56097,1.14849,1.97417,0.001505,0.001505,0.001505
27,14552.8,1.45264,1.26797,1.75452,0.88517,0.44444,0.53491,0.30887,1.9437,2.81131,2.34783,0.0014852,0.0014852,0.0014852
28,15064,1.47571,1.35536,1.78219,0.92093,0.72792,0.82913,0.49452,1.52299,1.17387,1.9115,0.0014654,0.0014654,0.0014654
29,15688.8,1.46539,1.27891,1.77654,0.89089,0.80556,0.87864,0.52875,1.52907,1.08279,1.91936,0.0014456,0.0014456,0.0014456
30,16286.3,1.47709,1.28537,1.80486,0.87807,0.80019,0.87943,0.52012,1.54836,1.02878,1.93539,0.0014258,0.0014258,0.0014258
31,16806.9,1.44287,1.25321,1.7315,0.85102,0.83304,0.86865,0.4989,1.58603,1.07956,2.01741,0.001406,0.001406,0.001406
32,17215.1,1.48549,1.33635,1.75281,0.90329,0.77832,0.88148,0.51249,1.52355,1.17378,1.90038,0.0013862,0.0013862,0.0013862
33,17823.6,1.41722,1.2025,1.71466,0.99779,0.68056,0.86736,0.49852,1.58994,1.07596,1.98556,0.0013664,0.0013664,0.0013664
34,18380.8,1.35307,1.11931,1.67353,0.84138,0.81944,0.87525,0.52495,1.61324,1.0357,2.0167,0.0013466,0.0013466,0.0013466
35,18897.9,1.43916,1.31224,1.74727,0.84283,0.79167,0.86448,0.53268,1.45233,1.01982,1.87843,0.0013268,0.0013268,0.0013268
36,19378.5,1.42861,1.27517,1.75089,0.98973,0.66926,0.84655,0.50666,1.51994,1.1721,1.91194,0.001307,0.001307,0.001307
37,19908,1.39042,1.26014,1.68399,0.98308,0.73611,0.87378,0.52118,1.60541,1.01245,1.99859,0.0012872,0.0012872,0.0012872
38,20447,1.40296,1.24868,1.72372,0.89863,0.73877,0.81764,0.46835,1.58151,1.15177,1.96986,0.0012674,0.0012674,0.0012674
39,20999,1.4271,1.23625,1.71279,0.98726,0.67361,0.78994,0.48655,1.50139,1.36082,1.88115,0.0012476,0.0012476,0.0012476
40,21421.9,1.34195,1.16621,1.67397,0.92044,0.76389,0.87771,0.49264,1.63848,1.00347,2.04588,0.0012278,0.0012278,0.0012278
41,22021.7,1.35211,1.19299,1.66159,0.99577,0.65972,0.83767,0.48895,1.527,1.12018,1.89797,0.001208,0.001208,0.001208
42,22601,1.34833,1.15137,1.6713,1,0.68601,0.8314,0.48247,1.50705,1.09604,1.92971,0.0011882,0.0011882,0.0011882
43,23164.6,1.36342,1.16718,1.69207,1,0.68702,0.86485,0.51167,1.54357,0.93218,1.9769,0.0011684,0.0011684,0.0011684
44,23586.7,1.37104,1.15311,1.68766,0.84668,0.76699,0.84867,0.51432,1.54449,0.98829,1.96007,0.0011486,0.0011486,0.0011486
45,24200.3,1.39624,1.20151,1.70626,0.99816,0.65278,0.80168,0.46894,1.5436,1.17435,1.95174,0.0011288,0.0011288,0.0011288
46,24734.2,1.32996,1.13417,1.65505,0.99354,0.65972,0.83939,0.50795,1.50199,1.01426,1.9248,0.001109,0.001109,0.001109
47,25248.4,1.30285,1.07741,1.62162,0.98611,0.72222,0.87277,0.50563,1.60244,0.93336,1.99814,0.0010892,0.0010892,0.0010892
48,25786.8,1.32817,1.10362,1.64358,1,0.74027,0.88367,0.52352,1.49349,0.94316,1.88709,0.0010694,0.0010694,0.0010694
49,26385,1.32333,1.12965,1.63096,0.9462,0.73282,0.87174,0.52452,1.5421,0.91685,1.94486,0.0010496,0.0010496,0.0010496
50,26922.6,1.29687,1.09395,1.62366,0.89919,0.81944,0.88109,0.52249,1.56908,0.91699,1.99329,0.0010298,0.0010298,0.0010298
51,27458.3,1.30833,1.09778,1.63863,0.901,0.77083,0.87862,0.52316,1.53077,0.91801,1.94764,0.00101,0.00101,0.00101
52,27914.3,1.28634,1.07558,1.62281,0.89157,0.79167,0.87803,0.49975,1.52438,0.98819,1.95211,0.0009902,0.0009902,0.0009902
53,28527.9,1.3197,1.17978,1.66536,1,0.67764,0.85237,0.51893,1.45338,1.1406,1.86486,0.0009704,0.0009704,0.0009704
54,29067,1.29261,1.11335,1.62971,0.89674,0.78401,0.86953,0.50271,1.57206,0.9605,1.97654,0.0009506,0.0009506,0.0009506
55,29641.6,1.28084,1.10318,1.59922,0.97976,0.6724,0.77666,0.48526,1.52418,1.96683,1.96166,0.0009308,0.0009308,0.0009308
