epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,792.844,1.09488,1.80833,1.12323,0.77219,0.85005,0.85618,0.57696,1.13672,1.64483,1.12019,0.000656,0.000656,0.000656
50,809.015,1.09194,1.79063,1.12108,0.82851,0.75562,0.816,0.55059,1.16073,1.73543,1.12584,0.000643625,0.000643625,0.000643625
51,825.116,1.09101,1.78417,1.1169,0.78198,0.87142,0.84972,0.57676,1.13156,1.63313,1.1217,0.00063125,0.00063125,0.00063125
52,841.32,1.0627,1.7416,1.10673,0.77508,0.83354,0.85982,0.56872,1.18065,1.80125,1.15192,0.000618875,0.000618875,0.000618875
53,857.382,1.05847,1.81782,1.10826,0.81136,0.82203,0.83688,0.58113,1.11848,1.68615,1.09653,0.0006065,0.0006065,0.0006065
54,873.537,1.07845,1.78664,1.12929,0.81172,0.82081,0.8615,0.60018,1.1059,1.76198,1.0975,0.000594125,0.000594125,0.000594125
55,889.733,1.08783,1.7921,1.12855,0.90315,0.8317,0.88678,0.61288,1.09872,1.56199,1.08726,0.00058175,0.00058175,0.00058175
56,906.048,1.05417,1.77152,1.1097,0.88499,0.77624,0.87356,0.60851,1.10718,1.67472,1.09147,0.000569375,0.000569375,0.000569375
57,922.194,1.0544,1.77638,1.09971,0.79717,0.82361,0.86673,0.58854,1.09554,1.6256,1.09477,0.000557,0.000557,0.000557
58,938.35,1.06238,1.61648,1.10616,0.79955,0.86555,0.86231,0.59463,1.11268,1.65655,1.10166,0.000544625,0.000544625,0.000544625
59,954.551,1.08337,1.66627,1.11953,0.79064,0.86887,0.88549,0.60835,1.10354,1.64083,1.08881,0.00053225,0.00053225,0.00053225
60,970.705,1.07049,1.61586,1.10651,0.76292,0.82073,0.84896,0.58696,1.10451,1.73231,1.09979,0.000519875,0.000519875,0.000519875
61,986.8,1.07783,1.69413,1.12477,0.87757,0.77447,0.88201,0.62579,1.08041,1.58048,1.07565,0.0005075,0.0005075,0.0005075
62,1003.18,1.06964,1.72931,1.11263,0.86114,0.83297,0.88171,0.62065,1.10429,1.60321,1.09363,0.000495125,0.000495125,0.000495125
63,1019.33,1.04705,1.65308,1.09135,0.80699,0.83158,0.86606,0.60063,1.11677,1.63494,1.0976,0.00048275,0.00048275,0.00048275
64,1035.53,1.08944,1.63832,1.12328,0.78897,0.82362,0.85677,0.58936,1.09942,1.77355,1.09398,0.000470375,0.000470375,0.000470375
65,1051.65,1.02585,1.5674,1.09203,0.85217,0.8322,0.88206,0.59799,1.17136,1.71841,1.1366,0.000458,0.000458,0.000458
66,1067.79,1.07197,1.61163,1.11882,0.79702,0.84202,0.86808,0.57882,1.17884,1.73305,1.15427,0.000445625,0.000445625,0.000445625
67,1083.96,1.04964,1.56754,1.11284,0.84041,0.85577,0.88286,0.60775,1.11698,1.56033,1.10326,0.00043325,0.00043325,0.00043325
68,1100.15,1.06994,1.57722,1.12069,0.82922,0.81868,0.85442,0.58975,1.10566,1.67078,1.10094,0.000420875,0.000420875,0.000420875
69,1116.31,1.0444,1.59106,1.09002,0.8068,0.82538,0.85104,0.59131,1.08236,1.66117,1.08018,0.0004085,0.0004085,0.0004085
70,1132.42,1.04209,1.52643,1.1017,0.89651,0.76501,0.87518,0.61585,1.10595,1.60571,1.08951,0.000396125,0.000396125,0.000396125
71,1148.55,1.05529,1.55595,1.10086,0.81726,0.8268,0.85969,0.60057,1.106,1.6708,1.09032,0.00038375,0.00038375,0.00038375
72,1164.76,1.02775,1.55627,1.09718,0.83301,0.80913,0.85663,0.5917,1.10704,1.79147,1.10167,0.000371375,0.000371375,0.000371375
73,1180.86,1.03022,1.49555,1.10043,0.85558,0.79168,0.85331,0.57886,1.12,1.6906,1.11915,0.000359,0.000359,0.000359
74,1196.93,1.03159,1.5334,1.09745,0.81825,0.77113,0.84983,0.58462,1.11977,1.7162,1.11376,0.000346625,0.000346625,0.000346625
75,1213.13,1.02681,1.4964,1.09533,0.7955,0.82448,0.84031,0.58355,1.09499,1.68922,1.09601,0.00033425,0.00033425,0.00033425
76,1229.37,1.02073,1.4892,1.11444,0.84075,0.81295,0.84574,0.59768,1.10527,1.68138,1.10169,0.000321875,0.000321875,0.000321875
77,1245.56,1.01615,1.44932,1.09527,0.79367,0.82715,0.87294,0.62549,1.08967,1.62942,1.08222,0.0003095,0.0003095,0.0003095
78,1261.72,0.99371,1.46139,1.08142,0.75671,0.88825,0.86666,0.61482,1.07342,1.57071,1.08057,0.000297125,0.000297125,0.000297125
79,1277.87,0.99834,1.43994,1.08285,0.82093,0.80039,0.85446,0.59162,1.10855,1.68981,1.10102,0.00028475,0.00028475,0.00028475
80,1294.07,1.01732,1.4972,1.09375,0.76646,0.88576,0.85829,0.60019,1.08042,1.78582,1.07724,0.000272375,0.000272375,0.000272375
81,1310.24,1.00856,1.41226,1.08766,0.88947,0.78906,0.88055,0.61508,1.10748,1.64169,1.09849,0.00026,0.00026,0.00026
